k,w,tool,damage_level,read_length,subsampling_rate,mito_correct,mito_incorrect,mito_mapped,mito_unmapped,bacteria_mapped,bacteria_unmapped,numt_mapped,numt_unmapped,precision,sensitivity,specificity,f1,accuracy,TP,FP,TN,FN
10,5,vg vg giraffe,High,125,0.95,94614,140,94614,313,11,95204,75,341,0.9990918690601901,0.9952349395689356,0.9991007100208091,0.9971596747590467,0.9971735414110269,94614,86,95545,453
10,5,SAFARI,High,125,0.95,94672,140,94672,255,31,95184,74,342,0.998892136277789,0.995845035606467,0.9989020296765693,0.9973662586123344,0.9973780532569823,94672,105,95526,395
10,5,vg vg giraffe,High,125,0.9,89669,133,89669,291,10,90225,67,329,0.9991420230428097,0.99529375201181,0.9991504010768942,0.9972141749008836,0.9972278170027223,89669,77,90554,424
10,5,SAFARI,High,125,0.9,89718,133,89718,242,27,90208,67,329,0.9989533692602325,0.9958376344444074,0.998962827288676,0.9973930685639643,0.9974048825833868,89718,94,90537,375
10,5,vg vg giraffe,Mid,125,0.15,14926,21,14926,0,4,14952,10,54,0.9990629183400268,0.9985950357931358,0.9990679094540612,0.9988289222738984,0.9988320485867788,14926,14,15006,21
10,5,SAFARI,Mid,125,0.15,14926,21,14926,0,11,14945,12,52,0.9984614355475283,0.9985950357931358,0.998468708388815,0.9985282312014987,0.998531718223379,14926,23,14997,21
10,5,vg vg giraffe,Mid,125,0.1,9993,14,9993,0,1,10013,7,32,0.9992000799920008,0.9986009793144799,0.9992042176464737,0.9989004398240704,0.9989032901296112,9993,8,10045,14
10,5,SAFARI,Mid,125,0.1,9993,14,9993,0,4,10010,9,30,0.9987007795322806,0.9986009793144799,0.9987068536755197,0.9986508769299954,0.998654037886341,9993,13,10040,14
10,5,vg vg giraffe,Mid,125,0.25,24935,37,24935,0,7,24979,21,100,0.9988783399431158,0.9985183405414064,0.9988847731708288,0.9986983078001402,0.9987020507597996,24935,28,25079,37
10,5,SAFARI,Mid,125,0.25,24935,37,24935,0,17,24969,21,100,0.9984783566251552,0.9985183405414064,0.9984864778746964,0.9984983481830013,0.9985023662613072,24935,38,25069,37
10,5,vg vg giraffe,Mid,125,0.2,19874,28,19874,0,5,19905,12,78,0.9991453421145241,0.9985931062204804,0.99915,0.9988691478400724,0.9988722369806025,19874,17,19983,28
10,5,SAFARI,Mid,125,0.2,19874,28,19874,0,15,19895,13,77,0.9985931062204804,0.9985931062204804,0.9986,0.9985931062204804,0.9985965615758609,19874,28,19972,28
10,5,vg vg giraffe,Mid,125,0.35,34925,52,34925,0,9,35001,34,141,0.9987703042781972,0.9985133087457472,0.9987778883046753,0.9986417899778397,0.9986459907072205,34925,43,35142,52
10,5,SAFARI,Mid,125,0.35,34925,52,34925,0,18,34992,34,141,0.9985133087457472,0.9985133087457472,0.9985220974847236,0.9985133087457472,0.9985177161426413,34925,52,35133,52
10,5,vg vg giraffe,Mid,125,0.3,29812,44,29812,0,7,29878,28,127,0.9988273528327806,0.9985262593783494,0.9988348868175766,0.9986767834112189,0.9986810471483906,29812,35,30005,44
10,5,SAFARI,Mid,125,0.3,29812,44,29812,0,16,29869,27,128,0.998559705242003,0.9985262593783494,0.9985685752330227,0.9985429820301118,0.9985474823026579,29812,43,29997,44
10,5,vg vg giraffe,Mid,125,0.45,45127,68,45127,0,11,45246,50,166,0.9986500840931221,0.9984954087841575,0.9986585446308799,0.9985727404489781,0.9985772268054881,45127,61,45412,68
10,5,SAFARI,Mid,125,0.45,45127,68,45127,0,27,45230,50,166,0.9982966109193877,0.9984954087841575,0.9983066874848812,0.9983959999557518,0.9984007588123704,45127,77,45396,68
10,5,vg vg giraffe,Mid,125,0.4,39937,61,39937,0,10,40032,43,153,0.9986746686671668,0.9984749237461873,0.9986828371191411,0.9985747862179327,0.9985791913854131,39937,53,40185,61
10,5,SAFARI,Mid,125,0.4,39937,61,39937,0,24,40018,43,153,0.9983251674832517,0.9984749237461873,0.9983349073015557,0.9984000399990001,0.998404706116955,39937,67,40171,61
10,5,vg vg giraffe,Mid,125,0.55,55182,82,55182,0,11,55329,60,192,0.9987150019003493,0.9985162130862768,0.9987228378183911,0.9986155976003692,0.9986198311322797,55182,71,55521,82
10,5,SAFARI,Mid,125,0.55,55182,82,55182,0,25,55315,60,192,0.9984620116887112,0.9985162130862768,0.9984710030220175,0.9984891116519349,0.9984935411705276,55182,85,55507,82
10,5,vg vg giraffe,Mid,125,0.5,50238,78,50238,0,11,50372,59,177,0.9986085712013993,0.9984497972811829,0.9986171200537347,0.9985291779297185,0.9985337098132462,50238,70,50549,78
10,5,SAFARI,Mid,125,0.5,50238,78,50238,0,27,50356,59,177,0.9982910738415071,0.9984497972811829,0.9983010332088741,0.9983704292527822,0.9983751919552187,50238,86,50533,78
10,5,vg vg giraffe,Mid,125,0.65,65275,95,65275,0,14,65448,69,225,0.9987300712996113,0.9985467339758299,0.9987377577711539,0.9986383942231198,0.9986425270350655,65275,83,65673,95
10,5,SAFARI,Mid,125,0.65,65274,95,65274,1,32,65430,68,226,0.9984703398904763,0.9985314364387333,0.9984792262303059,0.9985008872300067,0.9985052544880496,65274,100,65656,96
10,5,vg vg giraffe,Mid,125,0.6,60195,91,60195,0,13,60347,63,210,0.9987390287202801,0.9984905284809077,0.9987465571553444,0.9986147631410868,0.9986189101795416,60195,76,60557,91
10,5,SAFARI,Mid,125,0.6,60194,91,60194,1,29,60331,63,210,0.9984739408817968,0.9984739408817968,0.9984826744512064,0.9984739408817968,0.9984783201978183,60194,92,60541,92
10,5,vg vg giraffe,Mid,125,0.75,75185,112,75185,1,15,75398,79,258,0.9987513117868198,0.9984992961300433,0.9987590759075907,0.9986252880586012,0.9986295747047296,75185,94,75656,113
10,5,SAFARI,Mid,125,0.75,75185,112,75185,1,34,75379,79,258,0.9984992961300433,0.9984992961300433,0.9985082508250825,0.9984992961300433,0.9985037868756952,75185,113,75637,113
10,5,vg vg giraffe,Mid,125,0.7,70271,104,70271,1,14,70475,73,240,0.9987634668410131,0.9985080140957144,0.9987712211519448,0.9986357241320506,0.9986400147331738,70271,87,70715,105
10,5,SAFARI,Mid,125,0.7,70271,104,70271,1,32,70457,72,241,0.9985222024866786,0.9985080140957144,0.9985311149402559,0.998515108240794,0.9985195993710068,70271,104,70698,105
10,5,vg vg giraffe,Mid,125,0.85,85039,123,85039,1,18,85269,85,296,0.9987902562777478,0.9985439686248723,0.9987976840827381,0.9986670972666686,0.9986712013627503,85039,103,85565,124
10,5,SAFARI,Mid,125,0.85,85039,123,85039,1,39,85248,85,296,0.9985439686248723,0.9985439686248723,0.9985525517112575,0.9985439686248723,0.9985482728544585,85039,124,85544,124
10,5,vg vg giraffe,Mid,125,0.8,80051,120,80051,1,17,80280,81,279,0.9987772773209896,0.9984907448984683,0.998784978365176,0.9986339905564462,0.998638305280764,80051,98,80559,121
10,5,SAFARI,Mid,125,0.8,80051,120,80051,1,36,80261,81,279,0.9985405648138909,0.9984907448984683,0.9985494129461795,0.9985156542347512,0.9985201673827482,80051,117,80540,121
10,5,vg vg giraffe,Mid,125,0.95,94937,133,94937,1,18,95195,97,319,0.9987901359255986,0.9985905270797615,0.998797435924249,0.9986903215286946,0.9986942842160461,94937,115,95514,134
10,5,SAFARI,Mid,125,0.95,94937,133,94937,1,40,95173,97,319,0.9985590171866126,0.9985905270797615,0.9985673801880183,0.9985747718846144,0.9985789197692712,94937,137,95492,134
10,5,vg vg giraffe,Mid,125,0.9,89969,127,89969,1,18,90217,88,308,0.9988232028864835,0.9985793089670022,0.9988304222616985,0.9987012410363431,0.9987052365986455,89969,106,90525,128
10,5,SAFARI,Mid,125,0.9,89969,127,89969,1,39,90196,89,307,0.9985793089670022,0.9985793089670022,0.9985876797122397,0.9985793089670022,0.9985835067062104,89969,128,90503,128
10,5,vg vg giraffe,None,125,0.15,14925,22,14925,0,2,14956,11,54,0.9991297362431383,0.998528132735666,0.9991346601877121,0.9988288439016229,0.9988321654988321,14925,13,15010,22
10,5,SAFARI,None,125,0.15,14925,22,14925,0,8,14950,13,52,0.9985949417904456,0.998528132735666,0.9986021433801504,0.9985615361455858,0.9985652318985653,14925,21,15002,22
10,5,vg vg giraffe,None,125,0.1,9989,18,9989,0,1,10013,7,32,0.9991997599279784,0.998201259118617,0.9992042176464737,0.9987002599480104,0.998703888334995,9989,8,10045,18
10,5,SAFARI,None,125,0.1,9989,18,9989,0,7,10007,9,30,0.9984007996001999,0.998201259118617,0.9984084352929474,0.9983010193883669,0.9983050847457627,9989,16,10037,18
10,5,vg vg giraffe,None,125,0.25,24926,46,24926,0,4,24984,22,100,0.9989579993587688,0.9981579368893161,0.9989645559538033,0.9985578078679593,0.9985623577333174,24926,26,25084,46
10,5,SAFARI,None,125,0.25,24926,46,24926,0,12,24976,22,100,0.9986378205128205,0.9981579368893161,0.9986459577857427,0.9983978210366097,0.9984026197036859,24926,34,25076,46
10,5,vg vg giraffe,None,125,0.2,19870,32,19870,0,3,19909,13,78,0.9991954138589962,0.9983921213948347,0.9992001199820028,0.9987936061123956,0.9987971432151359,19870,16,19987,32
10,5,SAFARI,None,125,0.2,19870,32,19870,0,9,19903,14,77,0.9988438144070778,0.9983921213948347,0.9988501724741289,0.9986179168237215,0.9986217266006766,19870,23,19980,32
10,5,vg vg giraffe,None,125,0.35,34924,53,34924,0,6,35006,35,141,0.9988273988273988,0.9984847185293193,0.9988348300557008,0.9986560292814046,0.9986603007197321,34924,41,35147,53
10,5,SAFARI,None,125,0.35,34923,53,34923,1,17,34995,34,142,0.9985417738891749,0.9984561283128913,0.9985506422644084,0.9984989492644851,0.9985035273997007,34923,51,35137,54
10,5,vg vg giraffe,None,125,0.3,29805,51,29805,0,5,29882,29,127,0.9988605516270652,0.9982918006430869,0.9988682887860733,0.9985760951503476,0.99858094459006,29805,34,30009,51
10,5,SAFARI,None,125,0.3,29804,51,29804,1,14,29873,28,128,0.998592776251424,0.9982583065380493,0.9986020037945611,0.9984255133831362,0.9984306916643015,29804,42,30001,52
10,5,vg vg giraffe,None,125,0.45,45128,71,45128,0,11,45246,51,166,0.9986280150475769,0.9984291687869201,0.9986365835422439,0.9985285820177234,0.9985331906962381,45128,62,45412,71
10,5,SAFARI,None,125,0.45,45127,71,45127,1,26,45231,51,166,0.9982966109193877,0.9984070444036373,0.998306724721819,0.9983518246075905,0.9983567324341315,45127,77,45397,72
10,5,vg vg giraffe,None,125,0.4,39937,63,39937,0,9,40035,44,153,0.9986746686671668,0.998425,0.9986829353147287,0.9985498187273409,0.9985543550055458,39937,53,40188,63
10,5,SAFARI,None,125,0.4,39936,63,39936,1,24,40020,44,153,0.9983001699830018,0.9984,0.9983101811585199,0.9983500824958753,0.9983549556959659,39936,68,40173,64
10,5,vg vg giraffe,None,125,0.55,55187,83,55187,0,13,55327,61,190,0.9986609000922894,0.998498281165189,0.9986688492741631,0.9985795840081063,0.9985838121611748,55187,74,55517,83
10,5,SAFARI,None,125,0.55,55186,83,55186,1,28,55312,60,191,0.9984079313963166,0.9984801881671793,0.9984170099476534,0.9984440584744536,0.9984485075905865,55186,88,55503,84
10,5,vg vg giraffe,None,125,0.5,50243,79,50243,0,12,50371,60,176,0.9985690152042135,0.9984301100910139,0.9985776091981272,0.9984995578167076,0.9985040766388287,50243,72,50547,79
10,5,SAFARI,None,125,0.5,50242,79,50242,1,27,50356,60,176,0.9982713743567327,0.9984102380668495,0.9982812777810703,0.9983408013829966,0.9983455682032079,50242,87,50532,80
10,5,vg vg giraffe,None,125,0.65,65280,95,65280,0,13,65451,70,225,0.9987301684439208,0.9985468451242829,0.998737815356073,0.9986384983707872,0.998642609849467,65280,83,65676,95
10,5,SAFARI,None,125,0.65,65279,95,65279,1,33,65431,68,227,0.9984551850718875,0.9985315487571702,0.9984640885658237,0.9984933654544759,0.9984977198895786,65279,101,65658,96
10,5,vg vg giraffe,None,125,0.6,60201,90,60201,0,13,60347,64,210,0.9987225853545241,0.9985072398865502,0.9987300854306165,0.9986149010110393,0.9986189787058094,60201,77,60557,90
10,5,SAFARI,None,125,0.6,60200,90,60200,1,31,60329,63,211,0.9984409725677513,0.9984906536630674,0.9984497146815318,0.9984658124974085,0.998470126111226,60200,94,60540,91
10,5,vg vg giraffe,None,125,0.75,75200,103,75200,0,13,75402,81,257,0.9987515605493134,0.9986321926085282,0.998759125051153,0.9986918730120785,0.9986958478974685,75200,94,75659,103
10,5,SAFARI,None,125,0.75,75199,103,75199,1,35,75380,80,258,0.9984730594577369,0.9986189129251158,0.9984819083072618,0.9985459808653737,0.9985502065459168,75199,115,75638,104
10,5,vg vg giraffe,None,125,0.7,70281,99,70281,0,13,70478,74,240,0.9987636425648022,0.9985933503836317,0.9987712732151685,0.9986784892147668,0.9986825795941495,70281,87,70718,99
10,5,SAFARI,None,125,0.7,70280,99,70280,1,34,70457,72,242,0.9984940186968999,0.9985791418016482,0.9985029305839983,0.9985365784351334,0.9985409214859936,70280,106,70699,100
10,5,vg vg giraffe,None,125,0.85,85053,117,85053,0,14,85277,87,295,0.9988139136153322,0.9986262768580486,0.9988210988292694,0.9987200864235224,0.998723974643386,85053,101,85572,117
10,5,SAFARI,None,125,0.85,85052,117,85052,1,38,85253,86,296,0.9985441908518832,0.9986145356346131,0.9985526361864298,0.9985793620043911,0.998583494787612,85052,124,85549,118
10,5,vg vg giraffe,None,125,0.8,80069,110,80069,0,13,80286,83,278,0.9988024699058192,0.9986280696940596,0.9988098189933052,0.9987152621862995,0.9987192161105205,80069,96,80564,110
10,5,SAFARI,None,125,0.8,80068,110,80068,1,36,80263,82,279,0.998528421420198,0.9986155976003692,0.998537069179271,0.9985720076076451,0.9985762159675203,80068,118,80542,111
10,5,vg vg giraffe,None,125,0.95,94944,136,94944,0,16,95202,100,317,0.9987797180727961,0.9985696255784603,0.9987870549485021,0.9986746607762701,0.9986786566342448,94944,116,95519,136
10,5,SAFARI,None,125,0.95,94943,136,94943,1,39,95179,99,318,0.9985486059254741,0.9985591081194783,0.9985570136456319,0.9985538569948622,0.9985580578349894,94943,138,95497,137
10,5,vg vg giraffe,None,125,0.9,89980,125,89980,0,14,90224,90,307,0.9988455219572843,0.9986127295932523,0.9988525404093341,0.9987291122099573,0.9987329866106008,89980,104,90531,125
10,5,SAFARI,None,125,0.9,89979,125,89979,1,38,90200,89,308,0.9985905489090626,0.9986016314299984,0.9985987753075523,0.9985960901387817,0.9986001991811442,89979,127,90508,126
10,5,vg vg giraffe,Single-stranded,125,0.15,14928,19,14928,0,2,14956,11,53,0.9991299109832006,0.9987288419080752,0.9991346025828785,0.9989293361884367,0.99893222997097,14928,13,15009,19
10,5,SAFARI,Single-stranded,125,0.15,14928,19,14928,0,4,14954,13,51,0.9988624958179994,0.9987288419080752,0.9988683264545334,0.9987956643918104,0.9987987587173413,14928,17,15005,19
10,5,vg vg giraffe,Single-stranded,125,0.1,9996,11,9996,0,2,10012,7,32,0.9991004497751125,0.9989007694613771,0.999104744852283,0.9990005996402159,0.9990029910269193,9996,9,10044,11
10,5,SAFARI,Single-stranded,125,0.1,9996,11,9996,0,4,10010,9,30,0.9987011689479468,0.9989007694613771,0.9987068536755197,0.9988009592326139,0.9988035892323031,9996,13,10040,11
10,5,vg vg giraffe,Single-stranded,125,0.25,24938,34,24938,0,3,24984,22,99,0.9989985178063534,0.9986384750921031,0.9990043014178748,0.9988184640032042,0.9988218849840256,24938,25,25083,34
10,5,SAFARI,Single-stranded,125,0.25,24938,34,24938,0,9,24978,22,99,0.9987584604910088,0.9986384750921031,0.9987653337581647,0.9986984641877414,0.9987020766773163,24938,31,25077,34
10,5,vg vg giraffe,Single-stranded,125,0.2,19881,21,19881,0,3,19908,13,77,0.9991958586721617,0.9989448296653602,0.9992000399980001,0.999070328400211,0.9990727514221989,19881,16,19985,21
10,5,SAFARI,Single-stranded,125,0.2,19880,21,19880,1,9,19902,14,76,0.9988443953172889,0.9988945834589489,0.9988500574971252,0.9988694887576937,0.9988722652432148,19880,23,19978,22
10,5,vg vg giraffe,Single-stranded,125,0.35,34923,54,34923,0,7,35003,35,140,0.9987987987987988,0.9984561283128913,0.9988063095068921,0.9986274341597323,0.9986317379778228,34923,42,35143,54
10,5,SAFARI,Single-stranded,125,0.35,34923,54,34923,0,14,34996,35,140,0.9985988791032826,0.9984561283128913,0.9986073610913742,0.9985274986061273,0.998531968872039,34923,49,35136,54
10,5,vg vg giraffe,Single-stranded,125,0.3,29811,45,29811,0,5,29880,29,126,0.9988607807002848,0.9984927652733119,0.9988681757656458,0.9986767390830974,0.9986810471483906,29811,34,30006,45
10,5,SAFARI,Single-stranded,125,0.3,29811,45,29811,0,11,29874,29,126,0.9986600113899032,0.9984927652733119,0.9986684420772304,0.9985763813288224,0.9985808735140911,29811,40,30000,45
10,5,vg vg giraffe,Single-stranded,125,0.45,45127,70,45127,0,9,45246,51,165,0.9986721844778366,0.9984512246388034,0.9986804776670846,0.9985616923349265,0.9985661975559182,45127,60,45411,70
10,5,SAFARI,Single-stranded,125,0.45,45127,70,45127,0,21,45234,51,165,0.9984070444036373,0.9984512246388034,0.9984165732005014,0.9984291340324792,0.99843384656108,45127,72,45399,70
10,5,vg vg giraffe,Single-stranded,125,0.4,39937,63,39937,0,9,40033,44,152,0.9986746686671668,0.998425,0.9986828371191411,0.9985498187273409,0.9985543009546599,39937,53,40185,63
10,5,SAFARI,Single-stranded,125,0.4,39937,63,39937,0,19,40023,44,152,0.998425,0.998425,0.9984343158208658,0.998425,0.9984296717266133,39937,63,40175,63
10,5,vg vg giraffe,Single-stranded,125,0.55,55184,84,55184,0,9,55330,61,191,0.9987331233937814,0.9984801331692842,0.9987408033674515,0.9986066122581929,0.9986108480141441,55184,70,55521,84
10,5,SAFARI,Single-stranded,125,0.55,55184,84,55184,0,23,55316,60,192,0.9984981996489768,0.9984801331692842,0.998506952564264,0.9984891663274077,0.998493581937416,55184,83,55508,84
10,5,vg vg giraffe,Single-stranded,125,0.5,50241,79,50241,0,9,50372,60,176,0.9986285032796661,0.9984300476947536,0.9986368216211945,0.9985292656265528,0.998533738866818,50241,69,50548,79
10,5,SAFARI,Single-stranded,125,0.5,50241,79,50241,0,22,50359,60,176,0.9983705263994594,0.9984300476947536,0.9983799909121441,0.9984002861599913,0.9984049456591736,50241,82,50535,79
10,5,vg vg giraffe,Single-stranded,125,0.65,65277,96,65277,0,10,65453,70,224,0.9987759536086418,0.9985315038318572,0.9987833994859863,0.9986537137611872,0.9986578204834897,65277,80,65677,96
10,5,SAFARI,Single-stranded,125,0.65,65277,96,65277,0,28,65435,68,226,0.9985315038318572,0.9985315038318572,0.9985400793831836,0.9985315038318572,0.9985358041638069,65277,96,65661,96
10,5,vg vg giraffe,Single-stranded,125,0.6,60201,88,60201,0,9,60350,64,209,0.99878886418688,0.9985403639138152,0.9987960153054493,0.9986645985916078,0.9986685521952349,60201,73,60559,88
10,5,SAFARI,Single-stranded,125,0.6,60201,88,60201,0,24,60335,63,210,0.9985569267515924,0.9985403639138152,0.9985651141311519,0.9985486452640223,0.9985527741252553,60201,87,60545,88
10,5,vg vg giraffe,Single-stranded,125,0.75,75193,109,75193,0,13,75401,81,256,0.9987514444724853,0.9985524952856498,0.9987590922892107,0.9986519599705158,0.9986561008387784,75193,94,75657,109
10,5,SAFARI,Single-stranded,125,0.75,75193,109,75193,0,31,75383,81,256,0.998512714959166,0.9985524952856498,0.9985214716637404,0.9985326047262079,0.9985369373663548,75193,112,75639,109
10,5,vg vg giraffe,Single-stranded,125,0.7,70277,102,70277,0,10,70480,74,239,0.9988061568198292,0.9985507040452408,0.9988136095928138,0.9986784140969163,0.9986825516000624,70277,84,70719,102
10,5,SAFARI,Single-stranded,125,0.7,70277,102,70277,0,27,70463,72,241,0.9985932704331022,0.9985507040452408,0.9986017541629592,0.9985719867855494,0.9985763057613577,70277,99,70704,102
10,5,vg vg giraffe,Single-stranded,125,0.85,85051,118,85051,0,14,85278,87,294,0.9988138857572342,0.9986145193673754,0.9988210988292694,0.9987141926127724,0.9987181138127627,85051,101,85572,118
10,5,SAFARI,Single-stranded,125,0.85,85051,118,85051,0,35,85257,87,294,0.99856762119451,0.9986145193673754,0.9985759807640681,0.9985910697303073,0.998595193219466,85051,122,85551,118
10,5,vg vg giraffe,Single-stranded,125,0.8,80064,114,80064,0,14,80286,83,277,0.9987899352552987,0.9985781635860211,0.9987974212744855,0.9986840381940763,0.9986881209664383,80064,97,80563,114
10,5,SAFARI,Single-stranded,125,0.8,80064,114,80064,0,34,80266,83,277,0.9985408014367494,0.9985781635860211,0.9985494668980908,0.9985594821618993,0.998563772242878,80064,117,80543,114
10,5,vg vg giraffe,Single-stranded,125,0.95,94949,130,94949,0,16,95203,100,316,0.9987797822542471,0.9986327159519978,0.9987870549485021,0.9987062436889936,0.9987101104271318,94949,116,95519,130
10,5,SAFARI,Single-stranded,125,0.95,94949,130,94949,0,40,95179,100,316,0.9985276951066895,0.9986327159519978,0.9985361007999164,0.9985802027680787,0.9985842675419738,94949,140,95495,130
10,5,vg vg giraffe,Single-stranded,125,0.9,89978,126,89978,0,14,90225,90,306,0.9988454963255701,0.9986016159105034,0.9988525404093341,0.9987235412296183,0.9987274467602454,89978,104,90531,126
10,5,SAFARI,Single-stranded,125,0.9,89978,126,89978,0,36,90203,90,306,0.9986016159105034,0.9986016159105034,0.9986098085728471,0.9986016159105034,0.9986057242764428,89978,126,90509,126
10,15,vg vg giraffe,High,125,0.15,14303,24,14303,621,0,14956,5,59,0.9996505451495666,0.9568504147712068,0.9996671105193076,0.9777823352474705,0.978310197544047,14303,5,15015,645
10,15,SAFARI,High,125,0.15,14470,24,14470,454,0,14956,6,58,0.9995855208621166,0.9680224779234681,0.9996005326231691,0.9835508428493747,0.9838494394020288,14470,6,15014,478
10,15,vg vg giraffe,High,125,0.1,9593,12,9593,403,0,10014,3,36,0.9996873697373906,0.958533173461231,0.9997015816174276,0.9786778208528872,0.9791635511689347,9593,3,10050,415
10,15,SAFARI,High,125,0.1,9709,12,9709,287,0,10014,4,35,0.9995881807886338,0.9701239008792966,0.9996021088232369,0.9846356675624968,0.9848960669956632,9709,4,10049,299
10,15,vg vg giraffe,High,125,0.25,23864,38,23864,1071,2,24984,10,111,0.9994974032501257,0.9555920394025548,0.999522045644641,0.9770517308440296,0.9776158146964856,23864,12,25095,1109
10,15,SAFARI,High,125,0.25,24142,38,24142,793,2,24984,11,110,0.9994618091492444,0.9667240619869459,0.9994822161150276,0.9828203875590296,0.98314696485623,24142,13,25094,831
10,15,vg vg giraffe,High,125,0.2,19016,30,19016,856,1,19909,6,84,0.9996320243915261,0.9554818611194855,0.99965,0.977058445728966,0.9776201694150669,19016,7,19993,886
10,15,SAFARI,High,125,0.2,19238,30,19238,634,1,19909,7,83,0.9995843292112647,0.9666365189428198,0.9996,0.98283437212629,0.9831587389103303,19238,8,19992,664
10,15,vg vg giraffe,High,125,0.35,33431,50,33431,1498,2,35008,17,158,0.9994319880418535,0.9557448754967266,0.9994599971578798,0.9771003521898611,0.9776666096573742,33431,19,35166,1548
10,15,SAFARI,High,125,0.35,33787,50,33787,1142,4,35006,19,156,0.9993197278911564,0.9659224105892107,0.9993463123490124,0.9823372922996408,0.982683427398666,33787,23,35162,1192
10,15,vg vg giraffe,High,125,0.3,28532,45,28532,1281,2,29883,16,139,0.999369527145359,0.9555897916806216,0.9994007989347536,0.9769894534995206,0.9775618551537614,28532,18,30022,1326
10,15,SAFARI,High,125,0.3,28857,45,28857,956,2,29883,17,138,0.9993420141293808,0.9664746466608614,0.9993675099866844,0.9826335682909388,0.9829710507863367,28857,19,30021,1001
10,15,vg vg giraffe,High,125,0.45,43208,63,43208,1924,2,45253,27,189,0.999329278164535,0.956034959619427,0.9993622308724242,0.9772028225076895,0.977764542386341,43208,29,45442,1987
10,15,SAFARI,High,125,0.45,43657,63,43657,1475,4,45251,29,187,0.9992446784161135,0.965969686912269,0.9992742627168965,0.9823254767396072,0.9826726667107847,43657,33,45438,1538
10,15,vg vg giraffe,High,125,0.4,38251,58,38251,1689,2,40040,21,175,0.9993990698646601,0.956322816140807,0.9994284010139669,0.97738654946852,0.9779400767735181,38251,23,40215,1747
10,15,SAFARI,High,125,0.4,38647,58,38647,1293,4,40038,23,173,0.9993018565444485,0.9662233111655583,0.9993289924946568,0.9824842383567215,0.9828256642903435,38647,27,40211,1351
10,15,vg vg giraffe,High,125,0.55,52821,84,52821,2357,2,55336,32,220,0.9993567306782707,0.9558285983134884,0.999388379204893,0.9771081328560725,0.9776729332804099,52821,34,55556,2441
10,15,SAFARI,High,125,0.55,53364,84,53364,1814,4,55334,34,218,0.9992884161641886,0.9656545184756252,0.9993164238172333,0.982183611867776,0.9825352722548985,53364,38,55552,1898
10,15,vg vg giraffe,High,125,0.5,48108,74,48108,2132,2,50379,31,205,0.9993145136162522,0.9561553444369361,0.99934804512318,0.9772586460819663,0.9778165281231732,48108,33,50584,2206
10,15,SAFARI,High,125,0.5,48600,74,48600,1640,4,50377,33,203,0.9992392622900261,0.9659339348888977,0.999269020289626,0.9823043728714211,0.9826515144009274,48600,37,50580,1714
10,15,vg vg giraffe,High,125,0.65,62508,99,62508,2760,2,65460,35,259,0.999408425933328,0.956262334205333,0.9994373137052132,0.9773594346112954,0.9779138671323871,62508,37,65719,2859
10,15,SAFARI,High,125,0.65,63150,99,63150,2118,5,65457,37,257,0.9993353589061906,0.9660838037541879,0.9993612750167286,0.9824283014024688,0.9827719011920105,63150,42,65714,2217
10,15,vg vg giraffe,High,125,0.6,57632,91,57632,2560,2,60356,33,240,0.9993930670920977,0.9560240863925153,0.9994227375435009,0.9772276388300126,0.9777858643333278,57632,35,60596,2651
10,15,SAFARI,High,125,0.6,58227,91,58227,1965,5,60353,35,238,0.9993135050714813,0.9658941990279183,0.9993402714782866,0.9823196963306622,0.9826653654663645,58227,40,60591,2056
10,15,vg vg giraffe,High,125,0.75,72027,116,72027,3152,3,75410,40,297,0.9994033578465381,0.9565973836244106,0.9994323432343234,0.9775319784209276,0.978079380317124,72027,43,75707,3268
10,15,SAFARI,High,125,0.75,72768,115,72768,2412,6,75407,43,294,0.999327080214785,0.9664386745467827,0.9993531353135313,0.9826077562925354,0.9829454798238936,72768,49,75701,2527
10,15,vg vg giraffe,High,125,0.7,67308,106,67308,2959,3,70486,37,276,0.9994060699649582,0.9564463643726998,0.9994350442077907,0.9774544187161,0.978006020896051,67308,40,70762,3065
10,15,SAFARI,High,125,0.7,67994,106,67994,2273,6,70483,40,273,0.9993239271017049,0.966194421155841,0.9993503008389594,0.9824799693670393,0.9828227377368515,67994,46,70756,2379
10,15,vg vg giraffe,High,125,0.85,81490,126,81490,3543,3,85284,42,339,0.9994480897773962,0.956915886753015,0.9994747163468273,0.9777196539767478,0.9782587061764241,81490,45,85623,3669
10,15,SAFARI,High,125,0.85,82316,125,82316,2718,6,85281,46,335,0.9993686868686869,0.9666153900351108,0.9993930055563337,0.9827192034716791,0.9830530302586827,82316,52,85616,2843
10,15,vg vg giraffe,High,125,0.8,76700,122,76700,3345,3,80294,41,319,0.9994266652767643,0.9567527785747253,0.999454480082324,0.977624258337529,0.9781686812913496,76700,44,80613,3467
10,15,SAFARI,High,125,0.8,77481,121,77481,2565,6,80291,44,316,0.999355096671009,0.9664949418089738,0.9993800910026408,0.982650382376441,0.9829876137889867,77481,50,80607,2686
10,15,vg vg giraffe,High,125,0.95,90948,141,90948,3978,3,95212,49,367,0.9994285714285714,0.95667266243807,0.9994562432683962,0.9775833436342823,0.9781277202697459,90948,52,95579,4119
10,15,SAFARI,High,125,0.95,91883,140,91883,3044,6,95209,54,362,0.9993474217721849,0.9665078313189646,0.999372588386611,0.9826533340463077,0.9829888095313009,91883,60,95571,3184
