fragment_len_dist,k,w,damage_level,tool,sub_rate,RMSE
Chagyrskaya,12,5,None,SAFARI,0.8,0.00013761477223466962
Chagyrskaya,12,5,None,SAFARI,0.95,0.0001581809608379972
Chagyrskaya,12,5,None,SAFARI,0.95,0.0001481911746917744
Chagyrskaya,12,5,None,SAFARI,0.9,0.0001518409701952737
Chagyrskaya,12,5,None,SAFARI,0.9,0.00014425170254992486
Chagyrskaya,12,5,Single-stranded,SAFARI,0.15,0.0013066334963179234
Chagyrskaya,12,5,Single-stranded,SAFARI,0.15,0.0016544435305564215
Chagyrskaya,12,5,Single-stranded,SAFARI,0.1,0.0024546197791348455
Chagyrskaya,12,5,Single-stranded,SAFARI,0.1,0.0023849206769911654
Chagyrskaya,12,5,Single-stranded,SAFARI,0.25,0.0013957049901680506
Chagyrskaya,12,5,Single-stranded,SAFARI,0.25,0.0007942823502256613
Chagyrskaya,12,5,Single-stranded,SAFARI,0.2,0.0013708276543971524
Chagyrskaya,12,5,Single-stranded,SAFARI,0.2,0.0010538151908375593
Chagyrskaya,12,5,Single-stranded,SAFARI,0.35,0.0007511892304206715
Chagyrskaya,12,5,Single-stranded,SAFARI,0.35,0.0006361542128603718
Chagyrskaya,12,5,Single-stranded,SAFARI,0.3,0.000941359739727592
Chagyrskaya,12,5,Single-stranded,SAFARI,0.3,0.0005144670159495168
Chagyrskaya,12,5,Single-stranded,SAFARI,0.45,0.0006000309903496642
Chagyrskaya,12,5,Single-stranded,SAFARI,0.45,0.0008190861390842811
Chagyrskaya,12,5,Single-stranded,SAFARI,0.4,0.0005572051182464131
Chagyrskaya,12,5,Single-stranded,SAFARI,0.4,0.0006311634654825953
Chagyrskaya,12,5,Single-stranded,SAFARI,0.55,0.0008130093927378697
Chagyrskaya,12,5,Single-stranded,SAFARI,0.55,0.0007557341898974797
Chagyrskaya,12,5,Single-stranded,SAFARI,0.5,0.000837941708772155
Chagyrskaya,12,5,Single-stranded,SAFARI,0.5,0.0007944964833779915
Chagyrskaya,12,5,Single-stranded,SAFARI,0.65,0.0007799045631742392
Chagyrskaya,12,5,Single-stranded,SAFARI,0.65,0.0008567984214621303
Chagyrskaya,12,5,Single-stranded,SAFARI,0.6,0.000741978542776002
Chagyrskaya,12,5,Single-stranded,SAFARI,0.6,0.0007677058341448217
Chagyrskaya,12,5,Single-stranded,SAFARI,0.75,0.0008102698269959206
Chagyrskaya,12,5,Single-stranded,SAFARI,0.75,0.0007004804486921782
Chagyrskaya,12,5,Single-stranded,SAFARI,0.7,0.000732712920344659
Chagyrskaya,12,5,Single-stranded,SAFARI,0.7,0.0007958223519605332
Chagyrskaya,12,5,Single-stranded,SAFARI,0.85,0.0007245821939711193
Chagyrskaya,12,5,Single-stranded,SAFARI,0.85,0.0006569463369408507
Chagyrskaya,12,5,Single-stranded,SAFARI,0.8,0.0007603618459391539
Chagyrskaya,12,5,Single-stranded,SAFARI,0.8,0.0007152819907421126
Chagyrskaya,12,5,Single-stranded,SAFARI,0.95,0.0006037444388812194
Chagyrskaya,12,5,Single-stranded,SAFARI,0.95,0.0005875318116153361
Chagyrskaya,12,5,Single-stranded,SAFARI,0.9,0.0006207008751564625
Chagyrskaya,12,5,Single-stranded,SAFARI,0.9,0.00044124128759670647
Chagyrskaya,12,5,High,vg giraffe,0.15,0.0131784937151406
Chagyrskaya,12,5,High,vg giraffe,0.15,0.011134924391301447
Chagyrskaya,12,5,High,vg giraffe,0.1,0.0148012436909876
Chagyrskaya,12,5,High,vg giraffe,0.1,0.01261009733507239
Chagyrskaya,12,5,High,vg giraffe,0.25,0.012313771599311078
Chagyrskaya,12,5,High,vg giraffe,0.25,0.012621192582319623
Chagyrskaya,12,5,High,vg giraffe,0.2,0.013360338319069626
Chagyrskaya,12,5,High,vg giraffe,0.2,0.011628620932853563
Chagyrskaya,12,5,High,vg giraffe,0.35,0.012137514317190326
Chagyrskaya,12,5,High,vg giraffe,0.35,0.010456120896393644
Chagyrskaya,12,5,High,vg giraffe,0.3,0.01283674901990376
Chagyrskaya,12,5,High,vg giraffe,0.3,0.011379082142246788
Chagyrskaya,12,5,High,vg giraffe,0.45,0.012167991526953003
Chagyrskaya,12,5,High,vg giraffe,0.45,0.01097939297957769
Chagyrskaya,12,5,High,vg giraffe,0.4,0.012206106168635442
Chagyrskaya,12,5,High,vg giraffe,0.4,0.0104911226663308
Chagyrskaya,12,5,High,vg giraffe,0.55,0.01143804833876829
Chagyrskaya,12,5,High,vg giraffe,0.55,0.011772985560171216
Chagyrskaya,12,5,High,vg giraffe,0.5,0.011751000833971556
Chagyrskaya,12,5,High,vg giraffe,0.5,0.011377709127939593
Chagyrskaya,12,5,High,vg giraffe,0.65,0.011298290826492299
Chagyrskaya,12,5,High,vg giraffe,0.65,0.012179752986000972
Chagyrskaya,12,5,High,vg giraffe,0.6,0.011423356774608776
Chagyrskaya,12,5,High,vg giraffe,0.6,0.012105791754362858
Chagyrskaya,12,5,High,vg giraffe,0.7,0.011461163483695708
Chagyrskaya,12,5,High,vg giraffe,0.7,0.012063602670844222
Chagyrskaya,12,5,High,vg giraffe,0.75,0.011339158919426074
Chagyrskaya,12,5,High,vg giraffe,0.75,0.011578830916806747
Chagyrskaya,12,5,High,vg giraffe,0.85,0.01116063789395571
Chagyrskaya,12,5,High,vg giraffe,0.85,0.012238872113066627
Chagyrskaya,12,5,High,vg giraffe,0.8,0.011156631507762554
Chagyrskaya,12,5,High,vg giraffe,0.8,0.011739460583859893
Chagyrskaya,12,5,High,vg giraffe,0.95,0.011464151403396591
Chagyrskaya,12,5,High,vg giraffe,0.95,0.012620579828201226
Chagyrskaya,12,5,High,vg giraffe,0.9,0.01113485682889547
Chagyrskaya,12,5,High,vg giraffe,0.9,0.012567690662965886
Chagyrskaya,12,5,Mid,vg giraffe,0.15,0.001923278387025654
Chagyrskaya,12,5,Mid,vg giraffe,0.15,0.0012427143509270329
Chagyrskaya,12,5,Mid,vg giraffe,0.1,0.0048964870170357866
Chagyrskaya,12,5,Mid,vg giraffe,0.1,0.003199767488427867
Chagyrskaya,12,5,Mid,vg giraffe,0.25,0.0014357388160804174
Chagyrskaya,12,5,Mid,vg giraffe,0.25,0.0009433358436951271
Chagyrskaya,12,5,Mid,vg giraffe,0.2,0.002042898960790765
Chagyrskaya,12,5,Mid,vg giraffe,0.2,0.0006496494531668621
Chagyrskaya,12,5,Mid,vg giraffe,0.35,0.0008169494268313066
Chagyrskaya,12,5,Mid,vg giraffe,0.35,0.00047675628574776025
Chagyrskaya,12,5,Mid,vg giraffe,0.3,0.0006223041009024436
Chagyrskaya,12,5,Mid,vg giraffe,0.3,0.0008805370838300912
Chagyrskaya,12,5,Mid,vg giraffe,0.45,0.0006139953876048272
Chagyrskaya,12,5,Mid,vg giraffe,0.45,0.000557592476635045
Chagyrskaya,12,5,Mid,vg giraffe,0.4,0.0008781020624050502
Chagyrskaya,12,5,Mid,vg giraffe,0.4,0.0005182936561448547
Chagyrskaya,12,5,Mid,vg giraffe,0.55,0.0005755777445315285
Chagyrskaya,12,5,Mid,vg giraffe,0.55,0.00044988711917546745
Chagyrskaya,12,5,Mid,vg giraffe,0.5,0.000606932345488362
Chagyrskaya,12,5,Mid,vg giraffe,0.5,0.00031965945942518276
Chagyrskaya,12,5,Mid,vg giraffe,0.65,0.0006144707348604934
Chagyrskaya,12,5,Mid,vg giraffe,0.65,0.0006108520311826735
Chagyrskaya,12,5,Mid,vg giraffe,0.6,0.000558110250756959
Chagyrskaya,12,5,Mid,vg giraffe,0.6,0.00039402470227131763
Chagyrskaya,12,5,Mid,vg giraffe,0.75,0.0004836089949535652
Chagyrskaya,12,5,Mid,vg giraffe,0.75,0.0005739671889576955
Chagyrskaya,12,5,Mid,vg giraffe,0.7,0.0005032101052244479
Chagyrskaya,12,5,Mid,vg giraffe,0.7,0.0005780859987925663
Chagyrskaya,12,5,Mid,vg giraffe,0.85,0.0006625729288161409
Chagyrskaya,12,5,Mid,vg giraffe,0.85,0.0005612329124347576
Chagyrskaya,12,5,Mid,vg giraffe,0.8,0.000541246594446565
Chagyrskaya,12,5,Mid,vg giraffe,0.8,0.0005487735343472753
Chagyrskaya,12,5,Mid,vg giraffe,0.95,0.0006437958791418239
Chagyrskaya,12,5,Mid,vg giraffe,0.95,0.0008212854327211734
Chagyrskaya,12,5,Mid,vg giraffe,0.9,0.0005853758570354605
Chagyrskaya,12,5,Mid,vg giraffe,0.9,0.000637898963786588
Chagyrskaya,12,5,None,vg giraffe,0.15,0.00019619751088074486
Chagyrskaya,12,5,None,vg giraffe,0.15,0.00019091425818361499
Chagyrskaya,12,5,None,vg giraffe,0.1,0.00021497465346779837
Chagyrskaya,12,5,None,vg giraffe,0.1,9.579186084527223e-05
Chagyrskaya,12,5,None,vg giraffe,0.25,0.00013981127504604914
Chagyrskaya,12,5,None,vg giraffe,0.25,0.00013208318071124725
Chagyrskaya,12,5,None,vg giraffe,0.2,0.0001747230998208823
Chagyrskaya,12,5,None,vg giraffe,0.2,0.00016552952657456613
Chagyrskaya,12,5,None,vg giraffe,0.35,0.0001560290983420785
Chagyrskaya,12,5,None,vg giraffe,0.35,0.0001534718990375241
Chagyrskaya,12,5,None,vg giraffe,0.3,0.0001649752330490671
Chagyrskaya,12,5,None,vg giraffe,0.3,0.00014981535951497096
Chagyrskaya,12,5,None,vg giraffe,0.45,0.0001391690606300481
Chagyrskaya,12,5,None,vg giraffe,0.45,0.00014492168320112765
Chagyrskaya,12,5,None,vg giraffe,0.4,0.00015010645933070303
Chagyrskaya,12,5,None,vg giraffe,0.4,0.00015406646698580453
Chagyrskaya,12,5,None,vg giraffe,0.55,0.00012614547126730313
Chagyrskaya,12,5,None,vg giraffe,0.55,0.00012756033916797962
Chagyrskaya,12,5,None,vg giraffe,0.5,0.0001326522306444411
Chagyrskaya,12,5,None,vg giraffe,0.5,0.00013008897116064837
Chagyrskaya,12,5,None,vg giraffe,0.65,0.00012125473312280225
Chagyrskaya,12,5,None,vg giraffe,0.65,0.00012045030554111517
Chagyrskaya,12,5,None,vg giraffe,0.6,0.00013136648621946923
Chagyrskaya,12,5,None,vg giraffe,0.6,0.0001252272137120043
Chagyrskaya,12,5,None,vg giraffe,0.75,0.00014430305234609556
Chagyrskaya,12,5,None,vg giraffe,0.75,0.0001287590605590457
Chagyrskaya,12,5,None,vg giraffe,0.7,0.0001295571214276776
Chagyrskaya,12,5,None,vg giraffe,0.7,0.00013493372761678229
Chagyrskaya,12,5,None,vg giraffe,0.85,0.00015738395602767774
Chagyrskaya,12,5,None,vg giraffe,0.85,0.00014037649772323714
Chagyrskaya,12,5,None,vg giraffe,0.8,0.00015068530716254986
Chagyrskaya,12,5,None,vg giraffe,0.8,0.00013761477223466962
Chagyrskaya,12,5,None,vg giraffe,0.95,0.0001581809608379972
Chagyrskaya,12,5,None,vg giraffe,0.95,0.0001481911746917744
Chagyrskaya,12,5,None,vg giraffe,0.9,0.0001518409701952737
Chagyrskaya,12,5,None,vg giraffe,0.9,0.00014425170254992486
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.15,0.0013066334963179234
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.15,0.0016544435305564215
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.1,0.0024546197791348455
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.1,0.0023849206769911654
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.25,0.0013957049901680506
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.25,0.0007942823502256613
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.2,0.0013708276543971524
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.2,0.0010538151908375593
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.35,0.0007511892304206715
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.35,0.0006361542128603718
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.3,0.000941359739727592
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.3,0.0005144670159495168
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.45,0.0006000309903496642
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.45,0.0008190861390842811
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.4,0.0005572051182464131
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.4,0.0006311634654825953
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.55,0.0008130093927378697
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.55,0.0007557341898974797
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.5,0.000837941708772155
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.5,0.0007944964833779915
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.65,0.0007799045631742392
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.65,0.0008567984214621303
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.6,0.000741978542776002
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.6,0.0007677058341448217
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.75,0.0008102698269959206
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.75,0.0007004804486921782
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.7,0.000732712920344659
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.7,0.0007958223519605332
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.85,0.0007245821939711193
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.85,0.0006569463369408507
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.8,0.0007603618459391539
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.8,0.0007152819907421126
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.95,0.0006037444388812194
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.95,0.0005875318116153361
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.9,0.0006207008751564625
Chagyrskaya,12,5,Single-stranded,vg giraffe,0.9,0.00044124128759670647
Chagyrskaya,12,7,High,SAFARI,0.15,0.013322671578928906
Chagyrskaya,12,7,High,SAFARI,0.15,0.011189607642808578
Chagyrskaya,12,7,High,SAFARI,0.1,0.014863120116583866
Chagyrskaya,12,7,High,SAFARI,0.35,0.012189462465588873
Chagyrskaya,12,7,High,SAFARI,0.1,0.012623437352797369
Chagyrskaya,12,7,High,SAFARI,0.35,0.010412372016020171
Chagyrskaya,12,7,High,SAFARI,0.25,0.012336835380274806
Chagyrskaya,12,7,High,SAFARI,0.2,0.013368172612589949
Chagyrskaya,12,7,High,SAFARI,0.25,0.012597447789135704
Chagyrskaya,12,7,High,SAFARI,0.3,0.012875472775785761
Chagyrskaya,12,7,High,SAFARI,0.2,0.011622582862685903
Chagyrskaya,12,7,High,SAFARI,0.3,0.011344855115866392
Chagyrskaya,12,7,High,SAFARI,0.5,0.011730837165351837
Chagyrskaya,12,7,High,SAFARI,0.55,0.01139661684887231
Chagyrskaya,12,7,High,SAFARI,0.5,0.011336634765220231
Chagyrskaya,12,7,High,SAFARI,0.55,0.011750154398985564
Chagyrskaya,12,7,High,SAFARI,0.65,0.011263596938811331
Chagyrskaya,12,7,High,SAFARI,0.65,0.012141804989374515
Chagyrskaya,12,7,High,SAFARI,0.45,0.012176653513999658
Chagyrskaya,12,7,High,SAFARI,0.45,0.010936127349295086
Chagyrskaya,12,7,High,SAFARI,0.4,0.012238777831139845
Chagyrskaya,12,7,High,SAFARI,0.4,0.010430252480165565
Chagyrskaya,12,7,High,SAFARI,0.75,0.01132165312134231
Chagyrskaya,12,7,High,SAFARI,0.75,0.011579764626278022
Chagyrskaya,12,7,High,SAFARI,0.6,0.011378342533075726
Chagyrskaya,12,7,High,SAFARI,0.6,0.01207397719063606
Chagyrskaya,12,7,High,SAFARI,0.7,0.011423320375442515
Chagyrskaya,12,7,High,SAFARI,0.7,0.012042375853626223
Chagyrskaya,12,7,High,SAFARI,0.85,0.011144931700104766
Chagyrskaya,12,7,High,SAFARI,0.85,0.012234335216921266
Chagyrskaya,12,7,High,SAFARI,0.8,0.011148941967738477
Chagyrskaya,12,7,High,SAFARI,0.8,0.011740632597948034
Chagyrskaya,12,7,High,SAFARI,0.95,0.011463715052285632
Chagyrskaya,12,7,High,SAFARI,0.95,0.01260864679495781
Chagyrskaya,12,7,High,SAFARI,0.9,0.011127361547105412
Chagyrskaya,12,7,High,SAFARI,0.9,0.012566001225529146
Chagyrskaya,12,7,Mid,SAFARI,0.15,0.0019232373779645615
Chagyrskaya,12,7,Mid,SAFARI,0.15,0.001247213007469056
Chagyrskaya,12,7,Mid,SAFARI,0.1,0.004896601470816265
Chagyrskaya,12,7,Mid,SAFARI,0.1,0.0031956448932883626
Chagyrskaya,12,7,Mid,SAFARI,0.25,0.001414323390883429
Chagyrskaya,12,7,Mid,SAFARI,0.25,0.0009410318134898563
Chagyrskaya,12,7,Mid,SAFARI,0.2,0.0020223372112484128
Chagyrskaya,12,7,Mid,SAFARI,0.2,0.0006529646575428164
Chagyrskaya,12,7,Mid,SAFARI,0.35,0.0007973679088099804
Chagyrskaya,12,7,Mid,SAFARI,0.35,0.0004728290579057107
Chagyrskaya,12,7,Mid,SAFARI,0.3,0.0006090820125401822
Chagyrskaya,12,7,Mid,SAFARI,0.3,0.000879892428652503
Chagyrskaya,12,7,Mid,SAFARI,0.45,0.000607309084404311
Chagyrskaya,12,7,Mid,SAFARI,0.45,0.0005602682678860211
Chagyrskaya,12,7,Mid,SAFARI,0.4,0.000863380327549801
Chagyrskaya,12,7,Mid,SAFARI,0.4,0.0005163971049492812
Chagyrskaya,12,7,Mid,SAFARI,0.55,0.000569893277728384
Chagyrskaya,12,7,Mid,SAFARI,0.55,0.00045169603717544666
Chagyrskaya,12,7,Mid,SAFARI,0.5,0.0006000072149566218
Chagyrskaya,12,7,Mid,SAFARI,0.5,0.00032124910272248244
Chagyrskaya,12,7,Mid,SAFARI,0.65,0.0006232284653319385
Chagyrskaya,12,7,Mid,SAFARI,0.65,0.0006092700780442118
Chagyrskaya,12,7,Mid,SAFARI,0.6,0.0005656906327667129
Chagyrskaya,12,7,Mid,SAFARI,0.6,0.0003940615789442056
Chagyrskaya,12,7,Mid,SAFARI,0.75,0.000490012659020155
Chagyrskaya,12,7,Mid,SAFARI,0.75,0.000563148282426574
Chagyrskaya,12,7,Mid,SAFARI,0.7,0.000509319669755644
Chagyrskaya,12,7,Mid,SAFARI,0.7,0.0005668253734617061
Chagyrskaya,12,7,Mid,SAFARI,0.85,0.0006673889076093537
Chagyrskaya,12,7,Mid,SAFARI,0.85,0.0005543376570286378
Chagyrskaya,12,7,Mid,SAFARI,0.95,0.0006487856626036056
Chagyrskaya,12,7,Mid,SAFARI,0.95,0.00081095597661032
Chagyrskaya,12,7,Mid,SAFARI,0.8,0.0005460395278732105
Chagyrskaya,12,7,Mid,SAFARI,0.8,0.0005400887593720135
Chagyrskaya,12,7,Mid,SAFARI,0.9,0.0005898343241962142
Chagyrskaya,12,7,Mid,SAFARI,0.9,0.0006285480968072362
Chagyrskaya,12,7,None,SAFARI,0.15,0.00019619751088074486
Chagyrskaya,12,7,None,SAFARI,0.15,0.00019091425818361499
Chagyrskaya,12,7,None,SAFARI,0.1,0.00021497465346779837
Chagyrskaya,12,7,None,SAFARI,0.1,9.579186084527223e-05
Chagyrskaya,12,7,None,SAFARI,0.25,0.00013981127504604914
Chagyrskaya,12,7,None,SAFARI,0.25,0.00013208318071124725
Chagyrskaya,12,7,None,SAFARI,0.2,0.0001747230998208823
Chagyrskaya,12,7,None,SAFARI,0.2,0.00016552952657456613
Chagyrskaya,12,7,None,SAFARI,0.35,0.0001560290983420785
Chagyrskaya,12,7,None,SAFARI,0.35,0.00015347200563165257
Chagyrskaya,12,7,None,SAFARI,0.3,0.0001649752330490671
Chagyrskaya,12,7,None,SAFARI,0.3,0.00014981535951497096
Chagyrskaya,12,7,None,SAFARI,0.45,0.0001391690606300481
Chagyrskaya,12,7,None,SAFARI,0.45,0.00014492189535763737
Chagyrskaya,12,7,None,SAFARI,0.4,0.00015010645933070303
Chagyrskaya,12,7,None,SAFARI,0.4,0.0001540665355189374
Chagyrskaya,12,7,None,SAFARI,0.55,0.00012614547126730313
Chagyrskaya,12,7,None,SAFARI,0.55,0.00012756111277129092
Chagyrskaya,12,7,None,SAFARI,0.5,0.0001326522306444411
Chagyrskaya,12,7,None,SAFARI,0.5,0.00013008934550516425
Chagyrskaya,12,7,None,SAFARI,0.65,0.00012125473312280225
Chagyrskaya,12,7,None,SAFARI,0.65,0.00012045081283812077
Chagyrskaya,12,7,None,SAFARI,0.6,0.00013136648621946923
Chagyrskaya,12,7,None,SAFARI,0.6,0.0001252277346673731
Chagyrskaya,12,7,None,SAFARI,0.75,0.00014430305234609556
Chagyrskaya,12,7,None,SAFARI,0.75,0.00012875988385909642
Chagyrskaya,12,7,None,SAFARI,0.7,0.0001295571214276776
Chagyrskaya,12,7,None,SAFARI,0.7,0.00013493442915461567
Chagyrskaya,12,7,None,SAFARI,0.85,0.00015439133697393775
Chagyrskaya,12,7,None,SAFARI,0.85,0.00014037896928460473
Chagyrskaya,12,7,None,SAFARI,0.8,0.00015068695641959858
Chagyrskaya,12,7,None,SAFARI,0.8,0.00013761666874732872
Chagyrskaya,12,7,None,SAFARI,0.95,0.000155480358341779
Chagyrskaya,12,7,None,SAFARI,0.95,0.00014819322311056601
Chagyrskaya,12,7,None,SAFARI,0.9,0.0001490745591212934
Chagyrskaya,12,7,None,SAFARI,0.9,0.00014425344793154166
Chagyrskaya,12,7,Single-stranded,SAFARI,0.15,0.0013066334963179234
Chagyrskaya,12,7,Single-stranded,SAFARI,0.15,0.0016544435305564215
Chagyrskaya,12,7,Single-stranded,SAFARI,0.1,0.0024546197791348455
Chagyrskaya,12,7,Single-stranded,SAFARI,0.1,0.0023849206769911654
Chagyrskaya,12,7,Single-stranded,SAFARI,0.25,0.0013957049901680506
Chagyrskaya,12,7,Single-stranded,SAFARI,0.25,0.0007942823502256613
Chagyrskaya,12,7,Single-stranded,SAFARI,0.2,0.0013708276543971524
Chagyrskaya,12,7,Single-stranded,SAFARI,0.2,0.0010538151908375593
Chagyrskaya,12,7,Single-stranded,SAFARI,0.35,0.0007511892304206715
Chagyrskaya,12,7,Single-stranded,SAFARI,0.35,0.0006361487247177339
Chagyrskaya,12,7,Single-stranded,SAFARI,0.3,0.000941359739727592
Chagyrskaya,12,7,Single-stranded,SAFARI,0.3,0.0005144670159495168
Chagyrskaya,12,7,Single-stranded,SAFARI,0.45,0.0005996480692873098
Chagyrskaya,12,7,Single-stranded,SAFARI,0.45,0.0008190789124620377
Chagyrskaya,12,7,Single-stranded,SAFARI,0.4,0.0005572051182464131
Chagyrskaya,12,7,Single-stranded,SAFARI,0.4,0.0006311759602678158
Chagyrskaya,12,7,Single-stranded,SAFARI,0.55,0.0008126801411502564
Chagyrskaya,12,7,Single-stranded,SAFARI,0.55,0.0007557302480779765
Chagyrskaya,12,7,Single-stranded,SAFARI,0.5,0.0008375680771137354
Chagyrskaya,12,7,Single-stranded,SAFARI,0.5,0.0007944730723567635
Chagyrskaya,12,7,Single-stranded,SAFARI,0.65,0.0007796093439922339
Chagyrskaya,12,7,Single-stranded,SAFARI,0.65,0.0008567905930272567
Chagyrskaya,12,7,Single-stranded,SAFARI,0.6,0.0007416538485573969
Chagyrskaya,12,7,Single-stranded,SAFARI,0.6,0.0007676992400282788
Chagyrskaya,12,7,Single-stranded,SAFARI,0.75,0.000809975802527458
Chagyrskaya,12,7,Single-stranded,SAFARI,0.75,0.0007004861180922826
Chagyrskaya,12,7,Single-stranded,SAFARI,0.7,0.0007324640290143952
Chagyrskaya,12,7,Single-stranded,SAFARI,0.7,0.0007958225227021378
Chagyrskaya,12,7,Single-stranded,SAFARI,0.85,0.0007317002604892239
Chagyrskaya,12,7,Single-stranded,SAFARI,0.85,0.0006639995008733078
Chagyrskaya,12,7,Single-stranded,SAFARI,0.8,0.0007601176278576888
Chagyrskaya,12,7,Single-stranded,SAFARI,0.8,0.0007226591875012743
Chagyrskaya,12,7,Single-stranded,SAFARI,0.95,0.0006101658879517927
Chagyrskaya,12,7,Single-stranded,SAFARI,0.95,0.0005938235227910748
Chagyrskaya,12,7,Single-stranded,SAFARI,0.9,0.0006274446474391194
Chagyrskaya,12,7,Single-stranded,SAFARI,0.9,0.0004478328987021835
Chagyrskaya,12,7,High,vg giraffe,0.15,0.01330701004733972
Chagyrskaya,12,7,High,vg giraffe,0.15,0.011174290787338581
Chagyrskaya,12,7,High,vg giraffe,0.1,0.014873165997863409
Chagyrskaya,12,7,High,vg giraffe,0.1,0.012542276531794376
Chagyrskaya,12,7,High,vg giraffe,0.25,0.012350011060723788
Chagyrskaya,12,7,High,vg giraffe,0.25,0.012594708412662829
Chagyrskaya,12,7,High,vg giraffe,0.2,0.013370036821190886
Chagyrskaya,12,7,High,vg giraffe,0.2,0.011586895977784565
Chagyrskaya,12,7,High,vg giraffe,0.35,0.012177003202758876
Chagyrskaya,12,7,High,vg giraffe,0.35,0.010490108502775361
Chagyrskaya,12,7,High,vg giraffe,0.3,0.012847339576737282
Chagyrskaya,12,7,High,vg giraffe,0.3,0.011406642932957962
Chagyrskaya,12,7,High,vg giraffe,0.45,0.012167110199221511
Chagyrskaya,12,7,High,vg giraffe,0.45,0.011002505850941405
Chagyrskaya,12,7,High,vg giraffe,0.4,0.012210233372053136
Chagyrskaya,12,7,High,vg giraffe,0.4,0.010518752017230942
Chagyrskaya,12,7,High,vg giraffe,0.55,0.011426513186444939
Chagyrskaya,12,7,High,vg giraffe,0.55,0.011811926227334811
Chagyrskaya,12,7,High,vg giraffe,0.5,0.011753137904406642
Chagyrskaya,12,7,High,vg giraffe,0.5,0.011397605608196824
Chagyrskaya,12,7,High,vg giraffe,0.65,0.011279672938520864
Chagyrskaya,12,7,High,vg giraffe,0.65,0.012195039794933011
Chagyrskaya,12,7,High,vg giraffe,0.6,0.01140690686382598
Chagyrskaya,12,7,High,vg giraffe,0.6,0.012134901037915377
Chagyrskaya,12,7,High,vg giraffe,0.75,0.011334153651684806
Chagyrskaya,12,7,High,vg giraffe,0.75,0.011630537846548626
Chagyrskaya,12,7,High,vg giraffe,0.7,0.011443877830525803
Chagyrskaya,12,7,High,vg giraffe,0.7,0.012098189955526409
Chagyrskaya,12,7,High,vg giraffe,0.85,0.011156063992286892
Chagyrskaya,12,7,High,vg giraffe,0.85,0.012268399072413646
Chagyrskaya,12,7,High,vg giraffe,0.8,0.011150106178866638
Chagyrskaya,12,7,High,vg giraffe,0.8,0.01178500274077184
Chagyrskaya,12,7,High,vg giraffe,0.95,0.011475289155398225
Chagyrskaya,12,7,High,vg giraffe,0.95,0.012646742276175313
Chagyrskaya,12,7,High,vg giraffe,0.9,0.011135807415719803
Chagyrskaya,12,7,High,vg giraffe,0.9,0.012599669178196698
Chagyrskaya,12,7,Mid,vg giraffe,0.15,0.0019232373779645615
Chagyrskaya,12,7,Mid,vg giraffe,0.15,0.001247213007469056
Chagyrskaya,12,7,Mid,vg giraffe,0.1,0.004896601470816265
Chagyrskaya,12,7,Mid,vg giraffe,0.1,0.0031956448932883626
Chagyrskaya,12,7,Mid,vg giraffe,0.25,0.001414323390883429
Chagyrskaya,12,7,Mid,vg giraffe,0.25,0.0009410318134898563
Chagyrskaya,12,7,Mid,vg giraffe,0.2,0.0020223372112484128
Chagyrskaya,12,7,Mid,vg giraffe,0.2,0.0006529646575428164
Chagyrskaya,12,7,Mid,vg giraffe,0.35,0.0007973679088099804
Chagyrskaya,12,7,Mid,vg giraffe,0.35,0.0004728290579057107
Chagyrskaya,12,7,Mid,vg giraffe,0.3,0.0006090820125401822
Chagyrskaya,12,7,Mid,vg giraffe,0.3,0.000879892428652503
